tramo,0
cabecera,0
bien,1
contribuir,1
arquitectónico,0.6
declaración,0
dias,0
llama,0.4
ascenso,0.6
ama,-0.2
excelente,1
fluir,0.4
audiencia,0.4
riqueza,0.8
modificar,0.4
vela,0.4
engañar,-1
exitoso,1
indígena,0.2
miel,0.6
mentir,-0.8
tendencia,0.2
piedad,0.2
solar,0.6
turismo,1
moral,1
borrar,0
decreto,0
definitivo,0
aqui,0.4
cura,0.2
especializar,0.2
fumar,-0.6
droga,-0.8
monje,0.2
notable,0.4
oriente,0.2
vidrio,0.2
renta,-0.2
pato,0.6
precioso,1
pluma,1
atar,-0.2
satisfacer,1
caliente,0.4
agrupar,0
nominar,0.2
posesión,0
respetar,1
precisamente,0.2
implicar,0
editorial,0.2
misterioso,0
impacto,-0.2
margen,0
descubrimiento,1
constar,0
isleño,0.6
cárcel,-0.6
tradicionalmente,0.4
manifestar,0
invisible,0
propuesta,0.6
universitario,0.8
paular,0
divertir,0.8
rueda,0.4
ventaja,0.2
ubicación,0
patrimonio,-0.2
vano,-0.4
signo,0.2
bestia,-0.2
convento,-0.6
pico,0.4
tour,0.6
comprobar,0.6
estallar,-0.6
ejercicio,0.4
lloro,-1
lucir,0.8
insistir,-0.8
disposición,0.6
escala,0.4
eje,0.6
madrugada,0.6
invitado,0.4
danzar,0.8
ciego,-0.4
jornada,0
exacto,0.8333
adaptar,0.4
impulso,0.4
aparato,0.2
comarca,0.6
pelea,-0.8333
legislatura,-0.1667
explotar,-0.5
respectivamente,0.1667
específico,0.3333
manejar,0.5
productor,0.8
automóvil,0.8
toro,0.4
prisa,-0.4
posiblemente,0.2
aumento,0.2
delante,0.2
victoria,1
alzar,0.6667
canto,1
delicado,0.6667
tardar,-0.6667
originario,0.2
coincidir,0.8
ensayo,0.6
penetrar,0.2
candidatura,0.2
talvez,0
desesperación,-1
avenida,0
semifinal,0.6
planear,1
comparar,-0.2
agradable,1
quebrar,0
fórmula,0.4
colectivo,0.4
silueta,0.6
renunciar,0
supremo,0.8
prever,0.6
intervención,0
despierto,0.2
usuario,0
contratar,0.4
monstruo,-0.5714
restaurante,0.8333
tarde,0.5
humor,0.8333
plantar,0.6
bomba,-0.4
inundar,-0.2
cuchillo,-0.2
homenaje,1
consolidar,0.4
competir,0.6
league,0.2
coste,0.2
concentración,0.6
elegido,0.6
definición,0.4
exactamente,0.4
combinar,0.2
ceremonia,0.4
cruz,-0.4
criticar,-0.8
inocente,0.6
palpitar,0.4
ganador,0.8
celebración,1
hilo,0
pisar,-0.2
basura,-0.8
mueca,0.2
endémico,-0.8
bronce,0.2
pálido,0
legislativo,-0.4
posar,0.4
preocupación,-1
amargo,-1
hembra,0.4
escoger,0.6
procedente,-0.2
consuelo,0.3333
confesar,-0.1667
pop,0.6
socialista,0.1667
español,0.3333
contexto,0
humedad,-0.4
moda,0.2
ganadería,0.2
creencia,0.4
correspondiente,0
enfermo,-1
turístico,0.8
plataforma,-0.2
clave,0
ánimo,0.4
discurso,0.2
hondo,0.2
claramente,0.4
obligación,-0.4
sal,0.2
beneficio,0.8
montañoso,0.6
miar,0.2
sesión,0
evidente,0
retrato,0
permiso,0
destrucción,-0.6
galería,0
cotidiano,0.4
limpiar,0.4
autobús,-0.4
ruina,-0.4
atribuir,-0.2
despues,0.2
biografiar,0.4
sureste,0
danza,0.6
mecanismo,0.4
cercanía,0.8
ficción,0.6
escupir,-0.6
trozo,-0.2
gastar,-0.4
instrucción,0.4
nacionalista,-0.2
espiritual,0.4
frecuente,0.6
muralla,0.4
honor,0.6
empapar,-0.2
firma,0.4
judicial,-0.8
derrota,-0.8
ira,-0.8
apoderar,-0.2
regular,-0.4
establecimiento,0
morder,0
rango,0
tranquilidad,1
derramar,-0.2
compromiso,0.8
positivo,1
brigada,-0.2
bit,0.4
cigarro,-1
aburrir,-1
empujar,-0.4
oración,0.6
admitir,0.8
rol,0.4
insecto,-0.8
atlántico,0.8
abundante,0.8
orquesta,1
aproximar,0.2
certeza,0.6
mediterráneo,0.8
diablo,-0.6
talento,1
proveniente,0.2
empleado,-0.6
naval,0
curioso,0.8
tensión,-1
representativo,0
noble,1
cerro,0.6
conexión,0.8
sumergir,0
increíble,0.6
tibio,0.4
expansión,0
cuerda,0
paralelo,0
arreglar,0.8
anotar,0
nuclear,-0.4
tembloroso,-0.8
paraíso,1
comunista,0
cintura,0.2
liderar,0.4
muñeca,1
terrestre,0.4
equilibrio,0.6
salvaje,0.4
estrategia,0.6
castillo,0.8
externo,0
videojuego,0.6
impresión,0
lista,0
aguantar,-0.8
guía,0.8
listar,0
cultivar,1
pozo,-0.4
prender,0
acomodar,0.6
apartar,0
circuito,0.2
absurdo,-0.6
discutir,-0.8
altar,0.2
feo,-0.8
fuertemente,0.2
latín,0.2
inspiración,1
castellano,0.2
desvanecer,-0.4
discusión,-0.6
yacer,-0.2
expulsar,-0.6
mortal,-0.6
promoción,0.8
estimar,0.4
rasgo,0.2
cita,0.4
horrible,-1
fracaso,-1
amenaza,-0.8
admirar,0.8
varón,0.2
líneo,0.2
serpiente,-0.2
marqués,0.4
transferir,0.2
emprender,1
venganza,-1
plazo,-0.4
reaccionar,-0.4
conclusión,0.2
avance,1
rival,-1
atardecer,1
barro,-0.2
ansia,0
apurar,-0.6
étnico,0.6
librar,0.8
dinastía,-0.2
cobrar,-0.4
oficio,0.6
sincero,1
querido,1
responsable,0.8
cazar,-0.8
perfume,1
mixto,0.4
pelota,-0.2
anhelo,1
furia,-0.8
parado,-0.4
efectuar,0.2
santo,0.6
repartir,0.4
arder,-0.4
inútil,-0.8
inicial,0
complicar,-1
vergüenza,-0.4
metálico,-0.2
agudo,-0.2
fácilmente,1
suroeste,0.2
vacio,-1
violento,-1
perfectamente,0.6
intervenir,0.8
cansancio,-0.6
pecado,-0.8
túnel,-0.4
teniente,-0.4
ocupación,0.8
mario,0.6
profundar,0
mina,0.2
respectivo,0.2
lamento,-1
timar,-0.8
consolar,0.6
probable,0.2
relativo,0.2
medieval,0.2
significativo,0.8
espacial,0.6
entraña,-1
sigla,0.2
erigir,0.4
vídeo,0.6
laboratorio,-0.2
niebla,-0.2
disminuir,-0.6
azúcar,1
cumpleaños,1
rumor,-0.4
bus,0
deuda,-0.8
ejecución,0.4
funcionamiento,0.8
vapor,0
continente,0
disimular,-0.2
paciente,0.4
salto,0.4
instinto,0.6
mañana,0.8
infante,0.6
tarjeta,0.2
software,0.2
agujero,-0.6
crédito,0
carecer,-0.8
manga,0
manifestación,0.2
cortina,0.2
tropezar,-0.6
humilde,1
rozar,0.6
tragar,-0.2
desplazar,0
placa,0.2
seleccionar,0.4
lecho,0.2
totalidad,0.4
rabia,-1
creador,0.6
desprender,-0.2
revolucionario,0.8
sillón,0.8
incrementar,0
saco,0.2
enloquecer,-1
guerrero,-0.4
relativamente,0.2
sombrero,0.2
rastro,0
camión,0.4
encargado,0.4
ducado,-0.2
baloncesto,1
inteligente,1
aerolínea,0.6
mudar,0
depresión,-0.8
referenciar,0
senador,0
bola,0.2
recinto,0.4
sobrino,1
lastimar,-1
cinta,0
atlético,1
noroeste,0
rocío,0.6
dragón,0.2
frágil,0.2
explosión,-0.4
aviación,0.8
cumbre,0.6
intensidad,0
traducción,-0.2
grueso,-0.1667
nido,0.8333
empresario,0.1667
resolución,0.3333
popularidad,0.3333
conferencia,0.3333
norma,0.1667
interminable,0
mandato,0
componente,0
duración,0
marchito,-0.3333
incendio,-0.8333
distante,-0.6
demanda,-0.4
adaptación,0.4
vereda,0
centímetro,0
jazz,0.4
costo,0
visible,0.2
cena,0.8
tubo,0
billete,0.6
sinopsis,0.6
artificial,-0.6
cómic,0.6
suavemente,0.8
ingeniería,0
pasaje,0.6
combinación,0
turno,-0.4
seno,0.4
hierba,1
circular,0.2
incapaz,-0.8
orar,-0.2
socio,0
aportar,0.4
democracia,1
guitarrista,0.8
escritura,0.6
ampliar,0.8
sed,-0.6
alegrar,0.6
emisión,0.2
tráfico,-0.6
convocar,0.4
espectador,0.2
caro,-1
desgracia,-0.8
transmisión,0
líquido,0.4
confusión,0
fachada,-0.2
matemático,0.2
digital,0.2
campana,0.2
extraordinario,0.8
piloto,0.2
aeronave,0.2
pasajero,0.2
fugaz,0.6
apellido,0
sujeto,0.4
chocolate,1
vengar,-0.6
chocar,-0.6
tiro,-0.4
web,0.6
quieto,0
vomitar,-1
quizas,0
amado,1
disparo,-0.4
alcance,0
presidencial,0
era,0.4
sábana,0.8
frecuentemente,0.2
intelectual,0.6
ceniza,-0.2
territorial,-0.2
percatar,0.2
music,0.6
colonial,0.4
proclamar,0.4
acumular,0
enfrentamiento,-0.6
mando,0.2
paloma,0.6
vas,0.4
pétalo,1
acelerar,0.4
funcionario,-0.2
almohada,0.8
particularmente,0.2
vital,0.8
liberación,1
sustancia,0
cáncer,-0.8
nervio,-0.4
reina,0.6
manzana,1
encanto,0.6
doblar,0.2
etimología,0.2
américa,0.4
informe,-0.2
consumo,-0.4
armonía,1
sediento,-0.6
voltear,0.2
gordo,-0.2
barrera,-0.2
aceite,0
impregnar,0.6
observación,0.8
parlamento,0.6
delito,-0.4
tapar,0
paquete,0.2
consciente,0.4
fusionar,0.6
deje,0.2
trago,0.2
feria,0.6
sorbo,0.2
empleo,0.8
debe,-0.2
conservación,0
helar,0.2
uña,-0.4
hada,0.8
aislar,0
ahi,-0.2
inocencia,0.6
destrozar,-0.2
microsoft,0
culto,-0.6
archivo,0.2
ejemplar,0.8
misa,-0.4
procedimiento,0
fusión,0.4
manto,0.6
navegar,1
educativo,0.2
curar,0.8
plano,0.2
suspender,0
castigo,-1
boda,0.6
picar,-0.2
llamada,0
toclop,0
esfumar,0.2
argumentar,0.4
índice,0.2
calcular,0.4
escalofrío,-0.4
tonto,-0.4
pulmón,0
tela,0.6
realista,0.6
palma,0.2
colonia,0
falda,-0.2
entrevista,-0.2
montón,0.4
sacrificio,0
práctica,0.6
perciforme,0.4
agrupación,0.4
asistencia,0.6
navidad,1
penumbra,-0.2
extraer,0
separación,-0.4
conducta,0
digno,1
templar,0.6
tronco,0.2
grita,-0.2
estómago,0
atmósfera,0.4
escritorio,0.2
añorar,-0.4
fundir,-0.2
adornar,0.8
lateral,0
programación,0.6
maria,-0.2
dictadura,-0.8
global,0
proteína,0.2
ansiedad,-1
explotación,-0.6
vegetación,0.8
miseria,-0.8
culpable,-0.6
claridad,0.8
naranja,0.8
teatral,0.2
caza,-0.4
gigante,0
examen,-0.4
plantear,0
asignar,0
fallar,-1
sera,0.2
deshacer,-0.2
celo,-0.4
jurídico,-0.2
primitivo,-0.2
rescatar,0.6
sollozo,-1
gobernación,0
agotar,-0.4
bala,-0.4
partícula,0.4
mudo,-0.6
regimiento,0.2
revisar,-0.2
volcán,0
transformación,0.2
pastor,0.6
dañar,-1
agonía,-0.8
lástima,-0.4
diámetro,0
hermanar,1
espina,-0.6
computador,0.6
esfera,0.2
bandera,0.4
castigar,-1
influir,0.4
super,0.6
prolongar,-0.2
desnudar,0.6
masivo,-0.2
ligeramente,0.2
hueco,-0.2
analizar,0
alrededor,0.2
defecto,-0.4
realización,0.8
penar,-0.8
tragedia,-1
compra,0.4
residencia,0.6
diálogo,1
datar,0
rebelión,-0.4
investigador,0.4
afuera,0.2
dvd,0.2
film,0.8
caos,-0.4
administrativo,-0.2
inversión,0.2
señorito,0.2
guiar,0.4
correo,0
bebé,0.6
enojar,-0.6
juzgar,0
juvenil,0.6
constantemente,0
poblado,0
antigüedad,0
nadar,0.8
respectar,0
resignar,-0.4
inmóvil,0
masculino,0.2
anhelar,0.2
músculo,0.2
influenciar,-0.2
top,0.2
infantería,0
remedio,0
esencial,0.2
quinto,0
narrar,0.6
luminoso,0.8
trasero,-0.2
tornar,0
platicar,0.4
cinematográfico,0.8
anoche,0.6
experimento,0.2
forestal,0.8
fragmento,0.4
alternativa,0.6
queso,0.8
inmensidad,0.6
gloria,0.8
sentencia,-0.2
exclusivamente,0.2
estrecho,0
adicional,0.2
útil,1
adorar,0.4
variación,0.4
aparentemente,0.2
entrenamiento,0.2
marítimo,0.4
inevitable,0.2
llanura,0.6
estan,0
mariano,0.2
prisionero,-0.8
absolutamente,0.2
sabiduría,1
concilio,0.6
ejecutivo,0.2
subespecie,0
iniciativa,0.8
suspirar,0.6
veneno,-0.6
largar,-0.2
influyente,-0.2
sutil,0.6
exclamar,0
ardiente,0.2
euro,0.2
facilitar,0.4
sedar,0
profesión,0.2
septentrional,0.2
investigar,0.8
campamento,0.8
horror,-0.4
subtropical,0.4
cerdo,0.2
postura,0
barra,-0.2
perspectiva,0.6
esclavo,-0.8
absorber,0.2
ansioso,0
cero,-0.4
deja,0
enamorado,1
sinfónico,0.8
caballería,0.8
amoroso,1
sabana,0.4
contraer,-0.2
visual,0.4
vincular,0.6
terremoto,-1
licenciar,0.4
republicano,0.2
giro,0
elegante,1
aguar,-0.4
melancolía,-1
comparación,-0.2
ángulo,-0.2
atracción,1
reojo,-0.2
significado,0.4
congelar,-0.6
pistola,-1
amable,1
comedia,1
central,-0.2
doloroso,-1
facilidad,1
sublime,1
prado,0.8
tejer,0.4
flujo,0.2
enfermero,-0.2
paciencia,0.8
térmico,0.6
civilización,0.6
introducción,0
pionero,0.8
ramal,0
peña,0.4
angel,1
rubio,0.2
cajón,0
restauración,0.6
lógica,0.4
that,0
sien,0
contento,1
taxi,0
petición,0
